,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,shipping_days,arrival_status,estimated_days,arrival_days,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
93681,taguai,SP,2018-06-04 17:31:33,2018-06-05 17:31:08,2018-06-06 14:04:00,2018-06-12 16:54:24,2018-07-05,1,,Comprei Balde Da Original Recebi Balde da Antártica Boa ,2018-06-13 00:00:00,2018-06-13 22:08:02,2018-06-13 17:31:08,68.0,12.92,46.0,810.0,1.0,900.0,1,credit_card,10,161.84,itatiba,SP,housewares,Home & Garden,16038.0,6,OnTime/Early,30,7,Slow,Very Fast,Very Fast
19487,santos,SP,2017-08-01 16:11:38,2017-08-01 16:43:03,2017-08-02 22:26:49,2017-08-12 16:18:59,2017-08-23,3,,"Só descobri que o produto não chegaria em casa depois de pagar pelo frete, tive que ir buscar no correio.",2017-08-13 00:00:00,2017-08-14 10:52:40,2017-08-07 16:43:03,49.99,12.48,34.0,1122.0,2.0,100.0,2,voucher,1,50.0,rolandia,PR,computers_accessories,Electronics,2772.0,9,OnTime/Early,21,11,Neutral,Fast,Fast
77107,belo horizonte,MG,2018-07-05 22:40:15,2018-07-05 23:20:59,2018-07-06 11:14:00,2018-07-10 23:08:35,2018-07-25,5,,,2018-07-11 00:00:00,2018-07-14 02:25:33,2018-07-09 23:20:59,107.9,18.56,57.0,1166.0,5.0,1750.0,1,credit_card,2,126.46,cajamar,SP,auto,Electronics,27000.0,4,OnTime/Early,19,5,Neutral,Very Fast,Very Fast
53519,icara,SC,2018-07-16 22:36:53,2018-07-18 02:45:11,2018-07-27 13:16:00,2018-08-01 10:11:25,2018-07-30,5,,,2018-08-02 00:00:00,2018-08-06 01:55:23,2018-07-24 02:45:11,29.9,13.69,54.0,1121.0,4.0,150.0,1,boleto,1,261.54,florianopolis,SC,construction_tools_lights,Home & Garden,1664.0,4,Late,13,15,Fast,Fast,Very Fast
106966,maua,SP,2018-06-14 13:57:30,2018-06-14 14:21:51,2018-06-15 13:13:00,2018-06-18 20:21:20,2018-06-26,5,Ótimo ,Uma excelente loja e produto maravilhoso ,2018-06-19 00:00:00,2018-06-20 11:18:46,2018-06-18 14:21:51,111.9,12.53,56.0,728.0,5.0,1850.0,1,credit_card,5,248.86,salto,SP,housewares,Home & Garden,3840.0,3,OnTime/Early,11,4,Fast,Very Fast,Very Fast
73743,guarulhos,SP,2017-04-06 19:37:23,2017-04-06 19:50:22,2017-04-11 09:08:43,2017-04-20 07:30:03,2017-05-04,5,,,2017-04-21 00:00:00,2017-04-21 17:30:19,2017-04-18 19:50:22,119.9,26.07,42.0,440.0,4.0,1500.0,1,credit_card,4,145.97,sao paulo,SP,bed_bath_table,Furniture,44880.0,8,OnTime/Early,27,13,Slow,Fast,Fast
61652,rio de janeiro,RJ,2017-12-03 21:45:23,2017-12-03 22:08:00,2017-12-07 19:17:29,2017-12-08 17:19:00,2017-12-20,5,,,2017-12-09 00:00:00,2017-12-11 20:06:42,2017-12-07 22:08:00,199.99,9.77,51.0,465.0,1.0,2363.0,1,credit_card,1,209.76,rio de janeiro,RJ,toys,Entertainment,11799.0,0,OnTime/Early,16,4,Neutral,Very Fast,Very Fast
32413,sao paulo,SP,2018-04-02 16:07:39,2018-04-02 16:30:30,2018-04-05 15:40:51,2018-04-10 23:58:36,2018-04-23,5,,,2018-04-11 00:00:00,2018-04-14 06:06:39,2018-04-10 16:30:30,149.99,23.93,46.0,3184.0,1.0,2380.0,1,credit_card,3,347.84,curitiba,PR,sports_leisure,Entertainment,22080.0,5,OnTime/Early,20,8,Neutral,Fast,Very Fast
48011,sao goncalo do sapucai,MG,2017-08-11 14:14:14,2017-08-12 02:50:23,2017-08-14 13:36:49,2017-08-22 17:28:18,2017-09-04,5,,,2017-08-23 00:00:00,2017-08-26 00:55:25,2017-08-17 02:50:23,49.0,15.1,53.0,530.0,4.0,300.0,1,boleto,1,64.1,brasilia,DF,cool_stuff,Fashion,1936.0,8,OnTime/Early,23,11,Neutral,Fast,Fast
91070,volta redonda,RJ,2017-11-29 21:30:30,2017-11-29 21:39:28,2017-11-30 23:51:48,2018-01-11 18:10:48,2017-12-22,1,,"Cancelou o meu pedido sem eu mesma saber.
Estava ansiosa para chegar produto e o mesmo foi cancelado ela loja.",2017-12-24 00:00:00,2018-01-08 14:05:12,2017-12-05 21:39:28,24.99,15.1,42.0,703.0,3.0,400.0,1,credit_card,1,40.09,sao paulo,SP,computers_accessories,Electronics,3328.0,41,Late,22,42,Neutral,Very Slow,Very Slow
109627,mimoso do sul,ES,2017-05-21 22:34:17,2017-05-21 22:45:12,2017-05-23 10:29:57,2017-05-30 14:42:06,2017-06-13,5,,"Ótimo 
",2017-05-31 00:00:00,2017-06-01 11:53:59,2017-05-25 22:45:12,31.9,16.79,34.0,1078.0,2.0,200.0,1,credit_card,2,48.69,belo horizonte,MG,computers_accessories,Electronics,2378.0,7,OnTime/Early,22,8,Neutral,Fast,Very Fast
61217,sao paulo,SP,2018-08-02 12:05:26,2018-08-04 04:10:41,2018-08-06 14:34:00,2018-08-09 18:36:39,2018-08-14,4,,,2018-08-10 00:00:00,2018-08-12 00:59:39,2018-08-07 04:10:41,27.5,15.29,48.0,157.0,1.0,250.0,1,boleto,1,128.37,curitiba,PR,agro_industry_and_commerce,Industry & Construction,510.0,3,OnTime/Early,11,7,Fast,Very Fast,Very Fast
7390,brasilia,DF,2018-08-03 09:32:47,2018-08-03 09:45:16,2018-08-03 15:46:00,2018-08-08 17:06:40,2018-08-16,5,,,2018-08-09 00:00:00,2018-08-10 00:53:35,2018-08-07 09:45:16,109.9,15.87,39.0,270.0,1.0,325.0,1,credit_card,2,125.77,belo horizonte,SP,perfumery,Beauty & Health,3780.0,5,OnTime/Early,12,5,Fast,Very Fast,Very Fast
26985,gurupi,TO,2017-09-11 19:42:40,2017-09-11 19:50:23,2017-09-14 21:14:49,2017-09-25 18:46:24,2017-10-11,3,,,2017-09-26 00:00:00,2017-09-29 11:00:34,2017-09-15 19:50:23,599.0,96.61,57.0,217.0,3.0,10900.0,1,credit_card,8,695.61,osasco,SP,home_confort,Home & Garden,60000.0,10,OnTime/Early,29,13,Slow,Fast,Fast
65113,vitoria,ES,2018-05-16 17:46:11,2018-05-18 04:55:18,2018-05-18 16:43:00,2018-06-07 17:04:08,2018-06-07,4,super recomendo,,2018-06-08 00:00:00,2018-06-11 10:45:42,2018-05-22 04:55:18,349.9,18.39,51.0,625.0,1.0,900.0,1,boleto,1,368.29,curitiba,PR,health_beauty,Beauty & Health,11400.0,20,Late,21,21,Neutral,Neutral,Neutral
23286,lages,SC,2017-04-19 18:26:26,2017-04-21 05:22:14,2017-04-24 07:59:43,2017-05-03 15:33:55,2017-05-18,4,,,2017-05-04 00:00:00,2017-05-05 11:10:43,2017-04-27 05:22:14,18.9,14.52,42.0,418.0,1.0,200.0,1,boleto,1,33.42,osasco,SP,health_beauty,Beauty & Health,3000.0,9,OnTime/Early,28,13,Slow,Fast,Fast
33443,curitiba,PR,2018-08-15 21:39:41,2018-08-15 21:50:12,2018-08-21 14:58:00,2018-08-23 18:28:32,2018-08-29,5,,,2018-08-24 00:00:00,2018-08-27 13:10:31,2018-08-22 21:50:12,129.98,23.71,56.0,215.0,1.0,1100.0,1,debit_card,1,153.69,caxias do sul,RS,housewares,Home & Garden,15625.0,2,OnTime/Early,13,7,Fast,Very Fast,Very Fast
95252,sao paulo,SP,2017-06-16 18:22:14,2017-06-16 18:45:08,2017-06-19 20:12:24,2017-06-24 10:12:14,2017-07-10,5,,Fácil & rápido & eficaz!,2017-06-25 00:00:00,2017-06-25 19:00:45,2017-06-22 18:45:08,24.9,8.06,63.0,430.0,5.0,200.0,1,credit_card,2,88.0,sete lagoas,MG,fashion_bags_accessories,Fashion,880.0,4,OnTime/Early,23,7,Neutral,Very Fast,Very Fast
72542,rio branco,AC,2018-01-14 20:05:34,2018-01-14 20:14:25,2018-01-16 20:03:20,2018-02-06 01:43:56,2018-03-02,4,,,2018-02-06 00:00:00,2018-02-06 21:24:07,2018-01-18 20:14:25,88.34,52.98,59.0,955.0,7.0,2500.0,1,credit_card,2,141.32,presidente prudente,SP,furniture_decor,Furniture,14400.0,20,OnTime/Early,46,22,Very Slow,Neutral,Neutral
101913,codo,MA,2017-10-07 17:30:01,2017-10-07 17:49:18,2017-10-10 16:19:58,2017-10-25 19:36:04,2017-11-09,4,,Produtos mto bom!Apesar do medidor nao vim de acordo com o pedido!era pra ser com 2medidas e veio só com uma! Mas esta tdo certo!,2017-10-26 00:00:00,2017-10-27 00:29:23,2017-10-13 17:49:18,116.9,38.37,59.0,300.0,9.0,1800.0,1,credit_card,10,155.27,uberlandia,MG,christmas_supplies,Entertainment,56000.0,15,OnTime/Early,32,18,Slow,Neutral,Fast
64465,sao paulo,SP,2017-08-06 13:32:42,2017-08-06 13:43:27,2017-08-07 18:18:31,2017-08-09 16:00:57,2017-08-25,5,,Entrega rápida.,2017-08-10 00:00:00,2017-08-11 16:23:17,2017-08-10 13:43:27,25.99,7.61,52.0,1059.0,1.0,700.0,1,credit_card,1,116.04,laranjal paulista,SP,bed_bath_table,Furniture,5120.0,1,OnTime/Early,18,3,Neutral,Very Fast,Very Fast
84179,xangri-la,RS,2018-08-05 19:41:36,2018-08-05 19:50:14,2018-08-06 11:59:00,2018-08-09 21:36:32,2018-08-22,5,"Boa compra, recomendo!",,2018-08-10 00:00:00,2018-08-13 12:29:28,2018-08-09 19:50:14,18.9,18.23,60.0,524.0,4.0,200.0,1,credit_card,1,37.13,sao paulo,SP,telephony,Electronics,2500.0,3,OnTime/Early,16,4,Neutral,Very Fast,Very Fast
101169,campos sales,CE,2018-06-21 06:40:03,2018-06-21 06:58:10,2018-06-21 10:37:00,2018-07-05 15:06:36,2018-07-25,5,,,2018-07-06 00:00:00,2018-07-06 21:21:59,2018-06-25 06:58:10,78.0,37.38,59.0,319.0,4.0,250.0,1,credit_card,8,207.76,sao paulo,SP,watches_gifts,Electronics,640.0,14,OnTime/Early,33,14,Slow,Fast,Fast
61840,jaboticabal,SP,2017-03-03 16:44:03,2017-03-03 16:55:20,2017-03-09 10:16:11,2017-03-15 15:54:57,2017-03-24,5,,,2017-03-17 00:00:00,2017-03-17 10:58:40,2017-03-13 16:55:20,24.9,10.96,58.0,314.0,1.0,400.0,1,credit_card,2,35.86,ibitinga,SP,furniture_decor,Furniture,24000.0,6,OnTime/Early,20,11,Neutral,Fast,Very Fast
94283,rio de janeiro,RJ,2018-08-03 13:54:39,2018-08-03 14:05:13,2018-08-03 15:10:00,2018-08-10 21:42:29,2018-08-13,4,,,2018-08-11 00:00:00,2018-08-12 14:26:45,2018-08-07 14:05:13,74.99,19.72,53.0,403.0,1.0,1050.0,1,credit_card,2,94.71,ibitinga,SP,bed_bath_table,Furniture,2560.0,7,OnTime/Early,9,7,Fast,Very Fast,Very Fast
110337,brasilia,DF,2017-07-12 09:16:44,2017-07-13 07:23:35,2017-07-18 17:56:16,2017-07-31 18:32:19,2017-08-07,5,,muit bom,2017-08-01 00:00:00,2017-08-02 10:36:17,2017-07-19 07:23:35,119.9,18.09,30.0,1501.0,1.0,1900.0,1,credit_card,5,137.99,ribeirao preto,SP,health_beauty,Beauty & Health,4374.0,13,OnTime/Early,25,19,Slow,Neutral,Fast
95962,pedreira,SP,2018-06-27 19:02:30,2018-06-27 19:11:58,2018-06-28 12:14:00,2018-06-29 17:03:43,2018-07-12,1,,,2018-06-30 00:00:00,2018-06-30 22:20:22,2018-06-29 19:11:58,25.9,9.49,56.0,655.0,4.0,950.0,1,credit_card,1,35.39,salto,SP,housewares,Home & Garden,12348.0,1,OnTime/Early,14,1,Fast,Very Fast,Very Fast
104529,maceio,AL,2017-09-20 08:59:00,2017-09-20 09:15:14,2017-09-20 18:44:52,2017-10-19 22:47:35,2017-10-16,5,,,2017-10-18 00:00:00,2017-10-20 15:13:35,2017-09-26 09:15:14,89.0,21.42,42.0,671.0,5.0,200.0,1,credit_card,10,110.42,sao paulo,SP,audio,Electronics,352.0,29,Late,25,29,Slow,Slow,Slow
2593,praia grande,SP,2018-07-25 01:00:29,2018-07-25 01:10:09,2018-07-25 15:07:00,2018-07-28 13:53:32,2018-08-02,5,,,2018-07-29 00:00:00,2018-07-29 19:51:17,2018-07-27 01:10:09,67.9,17.69,53.0,1563.0,3.0,3300.0,1,credit_card,1,85.59,sao paulo,SP,kitchen_dining_laundry_garden_furniture,Furniture,48000.0,2,OnTime/Early,7,3,Very Fast,Very Fast,Very Fast
104109,bauru,SP,2018-08-06 10:45:14,2018-08-06 11:04:42,2018-08-07 13:10:00,2018-08-13 16:12:24,2018-08-15,5,,,2018-08-14 00:00:00,2018-08-16 20:28:43,2018-08-08 11:04:42,75.0,18.63,33.0,273.0,1.0,517.0,1,credit_card,5,374.52,porto alegre,RS,computers_accessories,Electronics,2880.0,6,OnTime/Early,8,7,Fast,Very Fast,Very Fast
17006,tatui,SP,2017-11-16 15:50:27,2017-11-16 16:09:20,2017-11-17 17:22:47,2017-11-24 18:54:24,2017-12-13,4,,,2017-11-25 00:00:00,2017-11-26 19:19:34,2017-11-30 16:08:50,29.99,15.98,56.0,896.0,1.0,2100.0,2,voucher,1,49.52,piracicaba,SP,furniture_decor,Furniture,28000.0,7,OnTime/Early,26,8,Slow,Fast,Very Fast
85973,ouro preto,MG,2017-10-20 10:46:34,2017-10-20 11:56:27,2017-10-23 18:07:29,2017-10-26 18:03:30,2017-11-13,5,,,2017-10-27 00:00:00,2017-10-27 14:48:12,2017-10-26 11:56:27,13.99,15.09,54.0,942.0,1.0,50.0,1,credit_card,2,87.26,sao paulo,SP,perfumery,Beauty & Health,880.0,2,OnTime/Early,23,6,Neutral,Very Fast,Very Fast
111163,brasilia,DF,2017-06-02 19:16:46,2017-06-03 02:22:28,2017-06-05 15:23:39,2017-06-09 13:35:06,2017-06-29,5,,Foi entregue muito antes do previsto.,2017-06-10 00:00:00,2017-06-13 13:44:05,2017-06-08 02:22:28,47.25,14.1,31.0,460.0,1.0,600.0,1,boleto,1,61.35,sao paulo,SP,toys,Entertainment,2652.0,3,OnTime/Early,26,6,Slow,Very Fast,Very Fast
57754,maua,SP,2017-12-01 09:59:13,2017-12-01 11:31:06,2017-12-04 21:34:42,2017-12-07 17:14:48,2017-12-20,4,,,2017-12-08 00:00:00,2017-12-11 11:37:37,2017-12-08 10:13:07,84.99,9.41,49.0,1495.0,3.0,600.0,1,credit_card,2,188.8,santo andre,SP,health_beauty,Beauty & Health,8151.0,2,OnTime/Early,18,6,Neutral,Very Fast,Very Fast
69496,osasco,SP,2018-04-15 13:28:28,2018-04-15 13:51:11,2018-04-17 23:19:11,2018-04-25 22:52:49,2018-05-14,5,,,2018-04-26 00:00:00,2018-04-28 00:54:33,2018-04-19 13:51:11,129.0,18.48,58.0,2043.0,4.0,1450.0,1,credit_card,8,589.92,curitiba,PR,furniture_decor,Furniture,8349.0,7,OnTime/Early,28,10,Slow,Fast,Very Fast
53019,curitiba,PR,2018-08-17 22:06:17,2018-08-17 22:15:13,2018-08-18 11:34:00,2018-08-21 18:26:41,2018-08-31,5,,,2018-08-22 00:00:00,2018-08-24 21:51:20,2018-08-20 22:15:13,119.9,22.77,59.0,381.0,6.0,500.0,1,credit_card,10,142.67,juiz de fora,MG,baby,Fashion,6318.0,3,OnTime/Early,13,3,Fast,Very Fast,Very Fast
3781,campinas,SP,2018-06-22 10:44:50,2018-06-22 10:58:40,2018-06-22 14:11:00,2018-07-03 18:28:41,2018-07-12,5,,"Recebi o produto no prazo correto. 
Produto de ótima qualidade",2018-07-03 00:00:00,2018-07-04 18:02:07,2018-06-28 10:58:40,42.0,9.6,53.0,958.0,1.0,1150.0,1,credit_card,1,51.6,amparo,SP,furniture_decor,Furniture,6318.0,11,OnTime/Early,19,11,Neutral,Fast,Fast
58693,sorocaba,SP,2017-12-15 18:51:54,2017-12-15 19:21:37,2017-12-19 19:30:10,2017-12-22 18:44:47,2018-01-15,3,,ainda eu não recomendo pois era duas cadeiras e veio somente uma falei com quem me vendeu e me disse que vai ser entregue essa semana ainda então vou aguardar se me entregarem certo ai eu recomomendo,2017-12-23 00:00:00,2017-12-25 20:08:56,2018-01-03 19:21:37,680.0,85.25,53.0,423.0,1.0,30000.0,1,credit_card,10,1530.5,sao paulo,SP,health_beauty,Beauty & Health,251625.0,2,OnTime/Early,30,6,Slow,Very Fast,Very Fast
112091,pelotas,RS,2017-03-04 10:22:53,2017-03-07 04:23:25,2017-03-08 09:42:43,2017-03-22 10:16:01,2017-04-12,5,,,2017-03-23 00:00:00,2017-03-23 23:32:46,2017-03-27 04:23:25,13.9,16.05,39.0,116.0,1.0,200.0,1,boleto,1,29.95,ibitinga,SP,bed_bath_table,Furniture,4800.0,14,OnTime/Early,38,17,Slow,Neutral,Fast
26047,presidente prudente,SP,2018-05-07 15:34:29,2018-05-07 18:09:48,2018-05-14 15:41:00,2018-05-18 16:19:56,2018-05-24,5,,,2018-05-19 00:00:00,2018-05-20 13:57:29,2018-05-11 18:09:48,590.0,16.57,45.0,1654.0,3.0,530.0,1,credit_card,8,606.57,ribeirao preto,SP,audio,Electronics,3990.0,4,OnTime/Early,16,11,Neutral,Fast,Very Fast
21580,itaquaquecetuba,SP,2017-07-24 19:35:46,2017-07-25 03:35:18,2017-07-31 20:41:47,2017-08-01 17:59:42,2017-08-04,4,,"LOJA CONFIAVEL, MAS AINDA NÃO RECEBI O PRODUTO",2017-08-02 00:00:00,2017-08-03 18:56:48,2017-07-31 03:35:18,149.9,12.25,40.0,220.0,3.0,1200.0,1,boleto,1,162.15,sao paulo,SP,housewares,Home & Garden,10000.0,0,OnTime/Early,10,7,Fast,Very Fast,Very Fast
21693,santo andre,SP,2018-06-08 16:00:35,2018-06-08 19:31:06,2018-06-11 14:48:00,2018-06-12 17:33:10,2018-06-25,2,Não parece original. ,O produto que recebi é totalmente diferente a capa do que vende diretamente em um loja de livraria. A capa é bem fraca. Porem o impresso é bom. ,2018-06-13 00:00:00,2018-06-14 11:19:04,2018-06-14 17:23:19,35.0,8.88,27.0,2155.0,1.0,650.0,1,credit_card,1,43.88,sao paulo,SP,books_technical,Books & Stationery,4488.0,1,OnTime/Early,16,4,Neutral,Very Fast,Very Fast
15830,santo andre,SP,2018-04-06 23:27:24,2018-04-10 03:50:01,2018-04-10 22:53:27,2018-04-11 15:04:13,2018-04-24,5,,,2018-04-12 00:00:00,2018-04-12 23:34:33,2018-04-16 03:50:01,12.0,7.39,52.0,1059.0,6.0,550.0,1,boleto,1,19.39,sao paulo,SP,health_beauty,Beauty & Health,1584.0,0,OnTime/Early,17,4,Neutral,Very Fast,Very Fast
94351,sao luis,MA,2018-04-12 15:00:33,2018-04-13 13:14:36,2018-04-13 22:13:34,2018-04-30 21:40:35,2018-05-07,4,,,2018-05-01 00:00:00,2018-05-04 01:22:19,2018-04-23 13:14:36,135.8,23.45,60.0,232.0,2.0,450.0,1,credit_card,2,159.25,sao paulo,SP,auto,Electronics,15625.0,16,OnTime/Early,24,18,Neutral,Neutral,Neutral
57613,santa barbara d'oeste,SP,2017-12-13 19:38:44,2017-12-13 20:31:39,2017-12-19 22:25:31,2017-12-22 14:19:21,2018-01-08,5,,,2017-12-23 00:00:00,2017-12-23 17:05:32,2017-12-19 19:49:30,79.0,13.57,52.0,211.0,2.0,7000.0,1,credit_card,1,92.57,campo limpo paulista,SP,stationery,Books & Stationery,36000.0,2,OnTime/Early,25,8,Slow,Fast,Very Fast
102233,guaruja,SP,2018-03-09 19:11:24,2018-03-13 04:48:01,2018-03-27 23:18:53,2018-03-28 15:48:44,2018-04-06,3,,,2018-03-29 00:00:00,2018-03-29 20:21:43,2018-03-27 04:08:23,166.94,17.98,49.0,1155.0,1.0,9617.0,1,boleto,1,369.84,itaquaquecetuba,SP,furniture_decor,Furniture,57475.0,0,OnTime/Early,27,18,Slow,Neutral,Very Fast
10643,belo horizonte,MG,2018-02-16 09:58:19,2018-02-16 10:10:25,2018-02-16 20:52:15,2018-03-06 18:58:37,2018-03-14,3,,,2018-03-07 00:00:00,2018-03-12 19:07:08,2018-02-28 09:10:25,76.9,16.98,48.0,475.0,1.0,213.0,1,credit_card,1,187.76,sarandi,PR,computers_accessories,Electronics,1155.0,17,OnTime/Early,25,18,Slow,Neutral,Neutral
67243,cotia,SP,2017-10-05 10:46:07,2017-10-06 02:14:21,2017-10-06 20:12:29,2017-10-18 12:17:17,2017-10-31,3,,Entregue antes do prazo. ,2017-10-19 00:00:00,2017-10-22 19:48:19,2017-10-13 02:14:21,42.9,15.1,37.0,1209.0,3.0,135.0,1,boleto,1,58.0,nova friburgo,RJ,perfumery,Beauty & Health,816.0,11,OnTime/Early,25,13,Slow,Fast,Fast
33743,sao paulo,SP,2018-06-15 19:51:01,2018-06-18 11:15:50,2018-06-19 19:14:00,2018-06-20 21:26:53,2018-06-28,3,,"Faltou indicar que seria ideal comprar o kit com a bomba para inflar o produto. 
",2018-06-21 00:00:00,2018-06-25 14:08:04,2018-06-20 11:15:50,109.8,10.08,42.0,1002.0,4.0,1017.0,1,boleto,1,119.88,sorocaba,SP,toys,Entertainment,6845.0,1,OnTime/Early,12,5,Fast,Very Fast,Very Fast
30643,rio claro,SP,2017-11-24 22:04:54,2017-11-25 01:31:38,2017-12-01 00:18:02,2017-12-04 22:38:51,2017-12-08,4,,Perfeito,2017-12-05 00:00:00,2017-12-06 08:58:15,2017-11-30 00:54:58,21.15,0.14,59.0,887.0,1.0,5500.0,1,credit_card,4,61.04,sao paulo,SP,housewares,Home & Garden,32768.0,3,OnTime/Early,13,10,Fast,Fast,Very Fast
109268,guarulhos,SP,2017-06-30 10:31:58,2017-06-30 10:45:10,2017-07-04 14:57:55,2017-07-19 15:13:11,2017-07-13,1,,não comprarei novamente,2017-07-15 00:00:00,2017-07-17 10:04:36,2017-07-06 10:45:10,79.9,9.37,58.0,2375.0,6.0,1400.0,1,credit_card,3,89.27,sao paulo,SP,bed_bath_table,Furniture,15600.0,15,Late,12,19,Fast,Neutral,Fast
48775,dias d'avila,BA,2018-05-31 18:08:42,2018-05-31 18:30:48,2018-06-05 14:39:00,2018-06-21 17:46:31,2018-07-17,4,Bom serviço,Demorou um pouco pra atualizar as informações no site fora isso a compra foi tranquila e o produto entregue no prazo.,2018-06-22 00:00:00,2018-06-22 21:29:44,2018-06-08 18:30:48,54.0,23.31,49.0,3037.0,1.0,1067.0,1,credit_card,3,77.31,praia grande,SP,health_beauty,Beauty & Health,7942.0,16,OnTime/Early,46,20,Very Slow,Neutral,Neutral
11003,sapucaia do sul,RS,2017-05-01 21:15:05,2017-05-01 21:25:12,2017-05-02 09:36:14,2017-05-09 15:36:13,2017-05-25,5,,,2017-05-10 00:00:00,2017-05-11 20:04:26,2017-05-07 21:25:12,59.9,15.63,29.0,1450.0,3.0,700.0,1,credit_card,3,75.53,sao jose,SC,baby,Fashion,2520.0,7,OnTime/Early,23,7,Neutral,Very Fast,Very Fast
108666,novo hamburgo,RS,2018-01-04 00:55:30,2018-01-05 07:32:35,2018-01-05 21:28:50,2018-01-17 21:03:34,2018-02-07,5,,,2018-01-18 00:00:00,2018-01-19 10:38:37,2018-01-11 07:32:35,79.9,17.84,63.0,328.0,4.0,200.0,1,credit_card,9,97.74,sete lagoas,MG,fashion_bags_accessories,Fashion,1600.0,11,OnTime/Early,33,13,Slow,Fast,Fast
66246,santos,SP,2018-02-15 17:24:49,2018-02-15 17:35:31,2018-02-17 00:07:57,2018-02-28 04:05:45,2018-03-07,4,,,2018-03-01 00:00:00,2018-03-03 01:35:20,2018-02-21 16:33:05,109.97,34.04,30.0,606.0,2.0,9700.0,1,credit_card,2,144.01,s jose do rio preto,SP,furniture_living_room,Furniture,37260.0,11,OnTime/Early,19,12,Neutral,Fast,Fast
101565,montenegro,RS,2017-10-16 10:38:08,2017-10-16 10:49:27,2017-10-19 20:38:31,2017-10-27 19:03:48,2017-11-06,4,,,2017-10-28 00:00:00,2017-10-30 12:34:25,2017-10-20 10:49:27,49.0,18.59,24.0,1071.0,1.0,1252.0,2,voucher,1,50.0,rio de janeiro,RJ,sports_leisure,Entertainment,4800.0,7,OnTime/Early,20,11,Neutral,Fast,Very Fast
92046,bauru,SP,2018-06-12 08:29:53,2018-06-12 19:46:43,2018-06-18 14:22:00,2018-06-22 17:54:54,2018-07-05,5,,,2018-06-23 00:00:00,2018-06-23 22:35:58,2018-06-18 19:46:43,538.0,67.57,59.0,813.0,4.0,27350.0,1,credit_card,2,605.57,belo horizonte,MG,furniture_decor,Furniture,40000.0,4,OnTime/Early,22,10,Neutral,Fast,Very Fast
5535,manaus,AM,2017-04-03 13:52:26,2017-04-03 14:02:36,2017-04-05 15:05:21,2017-04-28 14:52:42,2017-05-09,5,,,2017-04-29 00:00:00,2017-05-03 00:39:19,2017-04-07 14:02:36,17.99,24.35,55.0,563.0,1.0,300.0,1,credit_card,3,42.34,sao paulo,SP,furniture_decor,Furniture,8750.0,22,OnTime/Early,35,25,Slow,Slow,Neutral
102948,alvorada,RS,2018-06-26 21:08:33,2018-06-26 21:27:05,2018-06-27 08:50:00,2018-07-10 19:41:28,2018-08-03,5,Bom,Otimo,2018-07-11 00:00:00,2018-07-11 23:31:54,2018-07-02 21:27:05,122.99,36.63,50.0,1257.0,1.0,700.0,1,credit_card,6,159.62,sao luis,MA,health_beauty,Beauty & Health,5700.0,13,OnTime/Early,37,13,Slow,Fast,Fast
85217,rio de janeiro,RJ,2017-12-04 21:04:28,2017-12-05 08:31:18,2017-12-05 17:37:18,2017-12-19 21:52:40,2017-12-27,5,,muito bom o produto e a entrega foi muito rápida,2017-12-20 00:00:00,2017-12-26 21:05:24,2017-12-11 00:05:53,110.0,49.3,49.0,1257.0,1.0,1600.0,1,credit_card,5,159.3,santos,SP,health_beauty,Beauty & Health,55680.0,14,OnTime/Early,22,15,Neutral,Fast,Fast
66729,rio branco,AC,2018-07-26 13:13:19,2018-07-26 13:25:12,2018-07-27 14:31:00,2018-08-09 13:59:42,2018-08-30,5,,,2018-08-10 00:00:00,2018-08-10 18:23:20,2018-07-30 13:25:12,79.9,27.84,43.0,1755.0,3.0,800.0,1,credit_card,3,646.44,campinas,SP,furniture_decor,Furniture,7072.0,12,OnTime/Early,34,14,Slow,Fast,Fast
55881,belo horizonte,MG,2017-07-28 00:39:07,2017-07-28 01:20:06,2017-07-28 15:33:55,2017-08-03 17:04:27,2017-08-29,5,,Recomendo o produto e o atendimento.,2017-08-04 00:00:00,2017-08-07 00:07:23,2017-08-11 01:20:06,45.9,16.11,59.0,473.0,1.0,600.0,1,credit_card,2,62.01,ibitinga,SP,furniture_decor,Furniture,1800.0,6,OnTime/Early,31,6,Slow,Very Fast,Very Fast
80337,sao paulo,SP,2018-01-08 10:00:43,2018-01-08 10:09:24,2018-01-09 19:27:05,2018-01-17 15:25:12,2018-01-31,4,,,2018-01-18 00:00:00,2018-01-21 10:40:37,2018-01-12 10:09:24,29.99,11.85,55.0,619.0,1.0,500.0,1,credit_card,5,83.68,ibitinga,SP,bed_bath_table,Furniture,4624.0,7,OnTime/Early,22,9,Neutral,Fast,Very Fast
